alternate_sales_number,facilities,geocoded_latitude,geocoded_longitude,internet_bell,internet_bell_fibre,internet_bell_vdsl,internet_cogeco,internet_execulink_bellcolo,internet_execulink_cable,internet_execulink_copper,internet_execulink_dialup,internet_execulink_fibre,internet_execulink_wireless,internet_rogers,mobility_execulink,murb_n,murb_y,original_address,phone_execulink_bellcolo,phone_execulink_cable,phone_execulink_copper,phone_execulink_digital,phone_execulink_fibre,row_index,security_execulink,tpia,tv_available,tv_execulink_cable,tv_execulink_copper,tv_execulink_fibre,tv_execulink_hls
1-866-706-1991,0,43.5110231,-79.6543942,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"2615 LUNDIGAN DR, MISSISSAUGA, ON",0,0,0,1,0,104,0,1,1,0,0,0,1
1-866-706-1991,0,43.5566997,-79.73095169999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"3093 DOYLE ST, MISSISSAUGA, ON",0,0,0,1,0,107,0,1,1,0,0,0,1
1-866-706-1991,0,43.5403797,-79.7182086,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"4797 ST. MARTIN MEWS, MISSISSAUGA, ON",0,0,0,1,0,106,0,1,1,0,0,0,1
1-866-706-1991,0,43.5004153,-79.6501009,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"2693 WIDEMARR RD, MISSISSAUGA, ON",0,0,0,1,0,108,0,1,1,0,0,0,1
1-866-706-1991,0,43.564229,-79.7398276,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"3037 OWLS FOOT DR, MISSISSAUGA, ON",0,0,0,1,0,109,0,1,1,0,0,0,1
1-866-706-1991,0,43.5712536,-79.7616821,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"6432 WARBLER LANE, MISSISSAUGA, ON",0,0,0,1,0,110,0,1,1,0,0,0,1
1-866-706-1991,0,43.5420901,-79.703122,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"3976 TAFFEY CRES, MISSISSAUGA, ON",0,0,0,1,0,111,0,1,1,0,0,0,1
1-866-706-1991,0,43.5277884,-79.6579806,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"2311 MALDEN CRT, MISSISSAUGA, ON",0,0,0,1,0,113,0,1,1,0,0,0,1
1-866-706-1991,0,43.5651298,-79.7463138,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"5854 CHALFONT CRES, MISSISSAUGA, ON",0,0,0,1,0,112,0,1,1,0,0,0,1
1-866-706-1991,0,43.5283929,-79.6843074,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"2942 WINDJAMMER RD, MISSISSAUGA, ON",0,0,0,1,0,114,0,1,1,0,0,0,1
1-866-706-1991,0,43.5623277,-79.702213,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"2000 CREDIT VALLEY RD, MISSISSAUGA, ON",0,0,0,1,0,115,0,1,1,0,0,0,1
1-866-706-1991,0,43.5457611,-79.7308517,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"3294 ERIN CENTRE BLVD, MISSISSAUGA, ON",0,0,0,1,0,116,0,1,1,0,0,0,1
1-866-706-1991,0,43.54856780000001,-79.7405339,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"3770 BARLEY TR, MISSISSAUGA, ON",0,0,0,1,0,117,0,1,1,0,0,0,1
1-866-706-1991,0,43.5761281,-79.7242024,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"27 VISTA DR, MISSISSAUGA, ON",0,0,0,1,0,118,0,1,1,0,0,0,1
1-866-706-1991,0,43.5843347,-79.77311730000001,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"7079 CORDINGLEY CRES, MISSISSAUGA, ON",0,0,0,1,0,119,0,1,1,0,0,0,1
1-866-706-1991,0,43.564264,-79.74642,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"3150 WORKMAN DR, MISSISSAUGA, ON",0,0,0,1,0,121,0,1,1,0,0,0,1
1-866-706-1991,0,43.5812367,-79.7803031,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"7206 TRIUMPH LANE, MISSISSAUGA, ON",0,0,0,1,0,120,0,1,1,0,0,0,1
1-866-706-1991,0,43.555114,-79.7362404,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"5427 TENTH LINE WEST , MISSISSAUGA, ON",0,0,0,1,0,122,0,1,1,0,0,0,1
1-866-706-1991,0,43.5392593,-79.6909665,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"3555 ASH ROW CRES, MISSISSAUGA, ON",0,0,0,1,0,124,0,1,1,0,0,0,1
1-866-706-1991,0,43.5502036,-79.737273,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"3335 TACC DR, MISSISSAUGA, ON",0,0,0,1,0,123,0,1,1,0,0,0,1
1-866-706-1991,0,43.5282479,-79.6545144,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"2219 SPRINGFIELD CRT, MISSISSAUGA, ON",0,0,0,1,0,125,0,1,1,0,0,0,1
1-866-706-1991,0,43.5222503,-79.68942609999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"3132 DOVETAIL MEWS, MISSISSAUGA, ON",0,0,0,1,0,126,0,1,1,0,0,0,1
1-866-706-1991,0,43.5895314,-79.7652574,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"6908 BILBAO LANE, MISSISSAUGA, ON",0,0,0,1,0,128,0,1,1,0,0,0,1
1-866-706-1991,0,43.5200283,-79.6944735,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"3237 COLDSTREAM RD, MISSISSAUGA, ON",0,0,0,1,0,127,0,1,1,0,0,0,1
1-866-706-1991,0,43.5342254,-79.65122,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"1830 FRIAR TUCK CRT, MISSISSAUGA, ON",0,0,0,1,0,129,0,1,1,0,0,0,1
1-866-706-1991,0,43.5236834,-79.6427083,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"1958 DEANHOME RD, MISSISSAUGA, ON",0,0,0,1,0,130,0,1,1,0,0,0,1
1-866-706-1991,0,43.5344167,-79.682779,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"3426 MARTIN'S PINE CRES, MISSISSAUGA, ON",0,0,0,1,0,131,0,1,1,0,0,0,1
1-866-706-1991,0,43.5820805,-79.7905679,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"3680 WATERFALL CRES, MISSISSAUGA, ON",0,0,0,1,0,132,0,1,1,0,0,0,1
1-866-706-1991,0,43.5076606,-79.65849949999999,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"1528 BANWELL RD, MISSISSAUGA, ON",0,0,0,1,0,133,0,1,1,0,0,0,1
1-866-706-1991,0,43.5199588,-79.631374,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"1227 APRIL DR, MISSISSAUGA, ON",0,0,0,1,0,134,0,1,1,0,0,0,1
1-866-706-1991,0,43.5536725,-79.7542385,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"5868 RAFTSMAN COVE , MISSISSAUGA, ON",0,0,0,1,0,135,0,1,1,0,0,0,1
1-866-706-1991,0,43.59439829999999,-79.77645559999999,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"2954 RAINWATER DR, MISSISSAUGA, ON",0,0,0,1,0,136,0,1,1,0,0,0,1
1-866-706-1991,0,43.5542609,-79.74850810000001,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"3672 EMERY DR, MISSISSAUGA, ON",0,0,0,1,0,137,0,1,1,0,0,0,1
1-866-706-1991,0,43.5761066,-79.77306910000001,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"3761 TRELAWNY CIR, MISSISSAUGA, ON",0,0,0,1,0,138,0,1,1,0,0,0,1
1-866-706-1991,0,43.5431885,-79.7011517,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"4176 MARTLEN CRES, MISSISSAUGA, ON",0,0,0,1,0,139,0,1,1,0,0,0,1
1-866-706-1991,0,43.5769883,-79.7547737,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"6428 CHAUMONT CRES, MISSISSAUGA, ON",0,0,0,1,0,140,0,1,1,0,0,0,1
1-866-706-1991,0,43.5636495,-79.7057059,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"4920 FOREST HILL DR, MISSISSAUGA, ON",0,0,0,1,0,141,0,1,1,0,0,0,1
1-866-706-1991,0,43.54953709999999,-79.7329331,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"3295 PRINGLE PL, MISSISSAUGA, ON",0,0,0,1,0,142,0,1,1,0,0,0,1
1-866-706-1991,0,43.5478581,-79.7107465,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"2629 CREDIT VALLEY RD, MISSISSAUGA, ON",0,0,0,1,0,143,0,1,1,0,0,0,1
1-866-706-1991,0,43.5288093,-79.63330630000002,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"1640 BRAMSEY DR, MISSISSAUGA, ON",0,0,0,1,0,144,0,1,1,0,0,0,1
1-866-706-1991,0,43.57327,-79.7519805,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"3028 TOURS RD, MISSISSAUGA, ON",0,0,0,1,0,145,0,1,1,0,0,0,1
1-866-706-1991,0,43.5736644,-79.783569,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"6842 DILLINGWOOD DR, MISSISSAUGA, ON",0,0,0,1,0,146,0,1,1,0,0,0,1
1-866-706-1991,0,43.5559313,-79.7309927,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"5664 FUDGE TERR, MISSISSAUGA, ON",0,0,0,1,0,147,0,1,1,0,0,0,1
1-866-706-1991,0,43.57416509999999,-79.7571502,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"3097 CANTELON CRES, MISSISSAUGA, ON",0,0,0,1,0,148,0,1,1,0,0,0,1
1-866-706-1991,0,43.5677885,-79.7039604,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"5145 FOREST HILL DR, MISSISSAUGA, ON",0,0,0,1,0,149,0,1,1,0,0,0,1
1-866-706-1991,0,43.5788401,-79.7653593,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"3128 STEVENAGE CRT, MISSISSAUGA, ON",0,0,0,1,0,150,0,1,1,0,0,0,1
1-866-706-1991,0,43.5260271,-79.6980471,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"3440 MARMAC CRES, MISSISSAUGA, ON",0,0,0,1,0,151,0,1,1,0,0,0,1
1-866-706-1991,0,43.5827241,-79.78514349999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"7283 BLACK WALNUT TR, MISSISSAUGA, ON",0,0,0,1,0,153,0,1,1,0,0,0,1
1-866-706-1991,0,43.574701,-79.7827336,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"3910 RIPPLETON LANE, MISSISSAUGA, ON",0,0,0,1,0,152,0,1,1,0,0,0,1
1-866-706-1991,0,43.5839291,-79.7925011,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"3716 GOLDEN LOCUST DR, MISSISSAUGA, ON",0,0,0,1,0,154,0,1,1,0,0,0,1
1-866-706-1991,0,43.5157254,-79.6348369,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"2029 HINDHEAD RD, MISSISSAUGA, ON",0,0,0,1,0,155,0,1,1,0,0,0,1
1-866-706-1991,0,43.5514894,-79.730063,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"3153 CLIPPERTON DR, MISSISSAUGA, ON",0,0,0,1,0,156,0,1,1,0,0,0,1
1-866-706-1991,0,43.58073690000001,-79.7767471,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"3295 CORALBEAN PL, MISSISSAUGA, ON",0,0,0,1,0,157,0,1,1,0,0,0,1
1-866-706-1991,0,43.588921,-79.7498372,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"2542 VALENCIA RD, MISSISSAUGA, ON",0,0,0,1,0,158,0,1,1,0,0,0,1
1-866-706-1991,0,43.5910347,-79.78541450000002,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"7634 DOVERWOOD DR, MISSISSAUGA, ON",0,0,0,1,0,159,0,1,1,0,0,0,1
1-866-706-1991,0,43.5484585,-79.715727,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"2721 LINDHOLM CRES, MISSISSAUGA, ON",0,0,0,1,0,160,0,1,1,0,0,0,1
1-866-706-1991,0,43.5741006,-79.781481,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"6883 YARROW AVE, MISSISSAUGA, ON",0,0,0,1,0,161,0,1,1,0,0,0,1
1-866-706-1991,0,43.5882144,-79.7449792,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"2460 SURVEYOR RD, MISSISSAUGA, ON",0,0,0,1,0,162,0,1,1,0,0,0,1
1-866-706-1991,0,43.5402549,-79.6640468,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"3043 REDSTART DR, MISSISSAUGA, ON",0,0,0,1,0,163,0,1,1,0,0,0,1
1-866-706-1991,0,43.5113732,-79.6409943,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"1246 NIGEL RD, MISSISSAUGA, ON",0,0,0,1,0,164,0,1,1,0,0,0,1
1-866-706-1991,0,43.5804364,-79.7725656,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"3218 FORRESTDALE CIR, MISSISSAUGA, ON",0,0,0,1,0,165,0,1,1,0,0,0,1
1-866-706-1991,0,43.5713766,-79.730924,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"5813 TAYSIDE CRES, MISSISSAUGA, ON",0,0,0,1,0,166,0,1,1,0,0,0,1
1-866-706-1991,0,43.5638637,-79.74559870000002,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"3152 MALHAM GATE, MISSISSAUGA, ON",0,0,0,1,0,167,0,1,1,0,0,0,1
1-866-706-1991,0,43.560143,-79.75279309999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"3691 ARUBA PL, MISSISSAUGA, ON",0,0,0,1,0,168,0,1,1,0,0,0,1
1-866-706-1991,0,43.5869761,-79.76664459999999,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"3005 SALERNO CRES, MISSISSAUGA, ON",0,0,0,1,0,169,0,1,1,0,0,0,1
1-866-706-1991,0,43.57425860000001,-79.72703940000001,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"5633 TURNEY DR, MISSISSAUGA, ON",0,0,0,1,0,170,0,1,1,0,0,0,1
1-866-706-1991,0,43.5424889,-79.7177051,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"4839 DUNOON DR, MISSISSAUGA, ON",0,0,0,1,0,171,0,1,1,0,0,0,1
1-866-706-1991,0,43.5743264,-79.78442369999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"6874 DILLINGWOOD DR, MISSISSAUGA, ON",0,0,0,1,0,172,0,1,1,0,0,0,1
1-866-706-1991,0,43.5769751,-79.7330533,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"5955 LEESIDE CRES, MISSISSAUGA, ON",0,0,0,1,0,173,0,1,1,0,0,0,1
1-866-706-1991,0,43.5873263,-79.7885357,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"3323 CACTUS GATE, MISSISSAUGA, ON",0,0,0,1,0,174,0,1,1,0,0,0,1
1-866-706-1991,0,43.5500901,-79.6990335,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"4384 TREETOP CRT, MISSISSAUGA, ON",0,0,0,1,0,175,0,1,1,0,0,0,1
1-866-706-1991,0,43.5348152,-79.6651167,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"2596 COMET CRT, MISSISSAUGA, ON",0,0,0,1,0,176,0,1,1,0,0,0,1
1-866-706-1991,0,43.53758759999999,-79.72296620000002,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"3454 COVENT CRES, MISSISSAUGA, ON",0,0,0,1,0,177,0,1,1,0,0,0,1
1-866-706-1991,0,43.5680833,-79.7562758,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"6237 PRAIRIE CIR, MISSISSAUGA, ON",0,0,0,1,0,178,0,1,1,0,0,0,1
1-866-706-1991,0,43.5458167,-79.7405078,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"5429 TASHA DR, MISSISSAUGA, ON",0,0,0,1,0,179,0,1,1,0,0,0,1
1-866-706-1991,0,43.5319544,-79.6772111,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"2386 DUNWIN DR, MISSISSAUGA, ON",0,0,0,1,0,180,0,1,1,0,0,0,1
1-866-706-1991,0,43.51058039999999,-79.6444562,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"1289 SEAGULL DR, MISSISSAUGA, ON",0,0,0,1,0,181,0,1,1,0,0,0,1
1-866-706-1991,0,43.538293,-79.7058715,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"4189 CHADBURN CRES, MISSISSAUGA, ON",0,0,0,1,0,182,0,1,1,0,0,0,1
1-866-706-1991,0,43.5317796,-79.7045819,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"3720 PRICE CRT, MISSISSAUGA, ON",0,0,0,1,0,183,0,1,1,0,0,0,1
1-866-706-1991,0,43.5373326,-79.6179532,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"1142 ALGONQUIN DR, MISSISSAUGA, ON",0,0,0,1,0,184,0,1,1,0,0,0,1
1-866-706-1991,0,43.5313079,-79.61921799999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"1233 LORNE PARK RD, MISSISSAUGA, ON",0,0,0,1,0,185,0,1,1,0,0,0,1
1-866-706-1991,0,43.5801678,-79.7439564,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"2663 QUILL CRES, MISSISSAUGA, ON",0,0,0,1,0,186,0,1,1,0,0,0,1
1-866-706-1991,0,43.5778563,-79.78836249999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"3871 DENSBURY DR, MISSISSAUGA, ON",0,0,0,1,0,187,0,1,1,0,0,0,1
1-866-706-1991,0,43.5923613,-79.77909149999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"3160 SHADETREE DR, MISSISSAUGA, ON",0,0,0,1,0,189,0,1,1,0,0,0,1
1-866-706-1991,0,43.5809597,-79.79188979999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"3950 MILKWOOD CRES, MISSISSAUGA, ON",0,0,0,1,0,190,0,1,1,0,0,0,1
1-866-706-1991,0,43.5772504,-79.7180877,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"35 CALLISTO CRT, MISSISSAUGA, ON",0,0,0,1,0,192,0,1,1,0,0,0,1
1-866-706-1991,0,43.5365915,-79.6267941,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"1328 INDIAN RD, MISSISSAUGA, ON",0,0,0,1,0,191,0,1,1,0,0,0,1
1-866-706-1991,0,43.5549348,-79.7570229,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"3907 FREEMAN TERR, MISSISSAUGA, ON",0,0,0,1,0,193,0,1,1,0,0,0,1
1-866-706-1991,0,43.55857580000001,-79.7500412,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"3373 MCDOWELL DR, MISSISSAUGA, ON",0,0,0,1,0,194,0,1,1,0,0,0,1
1-866-706-1991,0,43.5305566,-79.6667064,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"2224 PERRAN DR, MISSISSAUGA, ON",0,0,0,1,0,195,0,1,1,0,0,0,1
1-866-706-1991,0,43.5607695,-79.7561976,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"5763 PRAIRIE CIR, MISSISSAUGA, ON",0,0,0,1,0,196,0,1,1,0,0,0,1
1-866-706-1991,0,43.5826237,-79.7832514,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"3368 SCOTCH PINE GATE, MISSISSAUGA, ON",0,0,0,1,0,197,0,1,1,0,0,0,1
1-866-706-1991,0,43.5357759,-79.7084575,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"3171 BARWELL RD, MISSISSAUGA, ON",0,0,0,1,0,198,0,1,1,0,0,0,1
1-866-706-1991,0,43.531777,-79.69480589999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"2978 PETTIGREW CRES, MISSISSAUGA, ON",0,0,0,1,0,199,0,1,1,0,0,0,1
1-866-706-1991,0,43.536076,-79.682386,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"3366 CHOKECHERRY CRES, MISSISSAUGA, ON",0,0,0,1,0,200,0,1,1,0,0,0,1
1-866-706-1991,0,43.5465115,-79.6908073,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"2828 RAINBOW CRES, MISSISSAUGA, ON",0,0,0,1,0,201,0,1,1,0,0,0,1
1-866-706-1991,0,43.564507,-79.7486419,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"3188 BRITANNIA RD, MISSISSAUGA, ON",0,0,0,1,0,202,0,1,1,0,0,0,1
1-866-706-1991,0,43.5519361,-79.68521729999999,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"4227 STONEMASON CRES, MISSISSAUGA, ON",0,0,0,1,0,204,0,1,1,0,0,0,1
1-866-706-1991,0,43.5055083,-79.6467038,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"2499 SELORD CRT, MISSISSAUGA, ON",0,0,0,1,0,203,0,1,1,0,0,0,1
1-866-706-1991,0,43.52485679999999,-79.6226504,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"1547 TROIKA CRT, MISSISSAUGA, ON",0,0,0,1,0,205,0,1,1,0,0,0,1
1-866-706-1991,0,43.5817247,-79.7670752,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"3084 OLYMPUS MEWS, MISSISSAUGA, ON",0,0,0,1,0,206,0,1,1,0,0,0,1
1-866-706-1991,0,43.5915519,-79.7721341,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"7357 BENDIGO CIR, MISSISSAUGA, ON",0,0,0,1,0,208,0,1,1,0,0,0,1
1-866-706-1991,0,43.5378372,-79.69449209999999,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"3604 AUTUMNLEAF CRES, MISSISSAUGA, ON",0,0,0,1,0,207,0,1,1,0,0,0,1
1-866-706-1991,0,43.5782321,-79.77086039999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"3881 TRELAWNY CIR, MISSISSAUGA, ON",0,0,0,1,0,209,0,1,1,0,0,0,1
1-866-706-1991,0,43.5645738,-79.76241449999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"3788 FOREST BLUFF CRES, MISSISSAUGA, ON",0,0,0,1,0,210,0,1,1,0,0,0,1
1-866-706-1991,0,43.5535573,-79.6887005,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"4164 TRAPPER CRES, MISSISSAUGA, ON",0,0,0,1,0,211,0,1,1,0,0,0,1
1-866-706-1991,0,43.5398592,-79.7338742,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"3827 CANDLELIGHT DR, MISSISSAUGA, ON",0,0,0,1,0,213,0,1,1,0,0,0,1
1-866-706-1991,0,43.5900443,-79.77707889999999,1,0,1,0,0,0,0,0,0,0,1,0,1,0,"3059 ILOMAR CRT, MISSISSAUGA, ON",0,0,0,1,0,212,0,1,1,0,0,0,1
